,Name,t_%,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
161,P9_D6_G4_M6_R1_T1,0.4642857142857143,0.2510149357076648,52.0,P9,D6,M6,R1,D6_M6,0.5
162,P9_D6_G4_M6_R1_T1,0.5,0.020917911308972,56.0,P9,D6,M6,R1,D6_M6,0.5
163,P9_D6_G4_M6_R1_T1,0.5357142857142857,0.1840776195189542,60.0,P9,D6,M6,R1,D6_M6,0.6
164,P9_D6_G4_M6_R1_T1,0.5714285714285714,0.1778022461262626,64.0,P9,D6,M6,R1,D6_M6,0.6
165,P9_D6_G4_M6_R1_T1,0.6071428571428571,0.3305029986817587,68.0,P9,D6,M6,R1,D6_M6,0.7
166,P9_D6_G4_M6_R1_T1,0.6428571428571429,0.2677492647548425,72.0,P9,D6,M6,R1,D6_M6,0.7
167,P9_D6_G4_M6_R1_T1,0.6785714285714286,0.1485171702937017,76.0,P9,D6,M6,R1,D6_M6,0.7
168,P9_D6_G4_M6_R1_T1,0.7142857142857143,0.1380582146392156,80.0,P9,D6,M6,R1,D6_M6,0.8
169,P9_D6_G4_M6_R1_T1,0.75,0.1234156767229352,84.0,P9,D6,M6,R1,D6_M6,0.8
170,P9_D6_G4_M6_R1_T1,0.7857142857142857,0.2112709042206179,88.0,P9,D6,M6,R1,D6_M6,0.8
171,P9_D6_G4_M6_R1_T1,0.8214285714285714,0.2468313534458704,92.0,P9,D6,M6,R1,D6_M6,0.9
172,P9_D6_G4_M6_R1_T1,0.8571428571428571,0.4936627068917409,96.0,P9,D6,M6,R1,D6_M6,0.9
173,P9_D6_G4_M6_R1_T1,0.8928571428571429,0.646363459447237,100.0,P9,D6,M6,R1,D6_M6,0.9
174,P9_D6_G4_M6_R1_T1,0.9285714285714286,0.6777403264106951,104.0,P9,D6,M6,R1,D6_M6,1.0
175,P9_D6_G4_M6_R1_T1,0.9642857142857143,0.6840156998033867,108.0,P9,D6,M6,R1,D6_M6,1.0
176,P9_D6_G4_M6_R1_T1,1.0,0.3911649414777777,112.0,P9,D6,M6,R1,D6_M6,1.0
177,P9_D5_G4_M6_R2_T1,1549.1176470588234,0.1747450129349513,316020.0,P9,D5,M6,R2,D5_M6,1.0
178,P9_D5_G4_M6_R2_T1,0.0,0.010458955654486,0.0,P9,D5,M6,R2,D5_M6,0.1
179,P9_D5_G4_M6_R2_T1,0.0196078431372549,0.0041835822617944,4.0,P9,D5,M6,R2,D5_M6,0.1
180,P9_D5_G4_M6_R2_T1,0.0392156862745098,0.0041835822617944,8.0,P9,D5,M6,R2,D5_M6,0.1
181,P9_D5_G4_M6_R2_T1,0.058823529411764705,0.0041835822617944,12.0,P9,D5,M6,R2,D5_M6,0.1
182,P9_D5_G4_M6_R2_T1,0.0784313725490196,0.0041835822617944,16.0,P9,D5,M6,R2,D5_M6,0.1
183,P9_D5_G4_M6_R2_T1,0.09803921568627451,0.0041835822617944,20.0,P9,D5,M6,R2,D5_M6,0.1
184,P9_D5_G4_M6_R2_T1,0.11764705882352941,0.0041835822617944,24.0,P9,D5,M6,R2,D5_M6,0.2
185,P9_D5_G4_M6_R2_T1,0.13725490196078433,0.0041835822617944,28.0,P9,D5,M6,R2,D5_M6,0.2
186,P9_D5_G4_M6_R2_T1,0.1568627450980392,0.0041835822617944,32.0,P9,D5,M6,R2,D5_M6,0.2
187,P9_D5_G4_M6_R2_T1,0.17647058823529413,0.0041835822617944,36.0,P9,D5,M6,R2,D5_M6,0.2
188,P9_D5_G4_M6_R2_T1,0.19607843137254902,0.0041835822617944,40.0,P9,D5,M6,R2,D5_M6,0.2
189,P9_D5_G4_M6_R2_T1,0.21568627450980393,0.0041835822617944,44.0,P9,D5,M6,R2,D5_M6,0.3
190,P9_D5_G4_M6_R2_T1,0.23529411764705882,0.0041835822617944,48.0,P9,D5,M6,R2,D5_M6,0.3
191,P9_D5_G4_M6_R2_T1,0.2549019607843137,0.0041835822617944,52.0,P9,D5,M6,R2,D5_M6,0.3
192,P9_D5_G4_M6_R2_T1,0.27450980392156865,0.1108649299375519,56.0,P9,D5,M6,R2,D5_M6,0.3
193,P9_D5_G4_M6_R2_T1,0.29411764705882354,0.0878552274976827,60.0,P9,D5,M6,R2,D5_M6,0.3
194,P9_D5_G4_M6_R2_T1,0.3137254901960784,0.3597880745143196,64.0,P9,D5,M6,R2,D5_M6,0.4
195,P9_D5_G4_M6_R2_T1,0.3333333333333333,0.5794261432585264,68.0,P9,D5,M6,R2,D5_M6,0.4
196,P9_D5_G4_M6_R2_T1,0.35294117647058826,0.181985828388057,72.0,P9,D5,M6,R2,D5_M6,0.4
197,P9_D5_G4_M6_R2_T1,0.37254901960784315,0.181985828388057,76.0,P9,D5,M6,R2,D5_M6,0.4
198,P9_D5_G4_M6_R2_T1,0.39215686274509803,0.010458955654486,80.0,P9,D5,M6,R2,D5_M6,0.4
199,P9_D5_G4_M6_R2_T1,0.4117647058823529,0.0041835822617944,84.0,P9,D5,M6,R2,D5_M6,0.5
200,P9_D5_G4_M6_R2_T1,0.43137254901960786,0.0125507467853832,88.0,P9,D5,M6,R2,D5_M6,0.5
201,P9_D5_G4_M6_R2_T1,0.45098039215686275,0.0041835822617944,92.0,P9,D5,M6,R2,D5_M6,0.5
202,P9_D5_G4_M6_R2_T1,0.47058823529411764,0.0146425379162804,96.0,P9,D5,M6,R2,D5_M6,0.5
203,P9_D5_G4_M6_R2_T1,0.49019607843137253,0.1736186638644682,100.0,P9,D5,M6,R2,D5_M6,0.5
204,P9_D5_G4_M6_R2_T1,0.5098039215686274,0.0418358226179441,104.0,P9,D5,M6,R2,D5_M6,0.6
205,P9_D5_G4_M6_R2_T1,0.5294117647058824,0.0418358226179441,108.0,P9,D5,M6,R2,D5_M6,0.6
206,P9_D5_G4_M6_R2_T1,0.5490196078431373,0.0355604492252525,112.0,P9,D5,M6,R2,D5_M6,0.6
207,P9_D5_G4_M6_R2_T1,0.5686274509803921,0.0041835822617944,116.0,P9,D5,M6,R2,D5_M6,0.6
208,P9_D5_G4_M6_R2_T1,0.5882352941176471,0.0188261201780748,120.0,P9,D5,M6,R2,D5_M6,0.6
209,P9_D5_G4_M6_R2_T1,0.6078431372549019,0.0585701516651218,124.0,P9,D5,M6,R2,D5_M6,0.7
210,P9_D5_G4_M6_R2_T1,0.6274509803921569,0.0146425379162804,128.0,P9,D5,M6,R2,D5_M6,0.7
