,Name,t_%,LZ,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
201,P8_D0_G4_M6_R2_T1.csv,0.6122448979591837,,0.2510149357076648,120.0,P8,D0,M6,R2,D0_M6,0.7
202,P8_D0_G4_M6_R2_T1.csv,0.6326530612244898,,0.1736186638644682,124.0,P8,D0,M6,R2,D0_M6,0.7
203,P8_D0_G4_M6_R2_T1.csv,0.6530612244897959,,0.2970343405874034,128.0,P8,D0,M6,R2,D0_M6,0.7
204,P8_D0_G4_M6_R2_T1.csv,0.673469387755102,,0.0962223920212715,132.0,P8,D0,M6,R2,D0_M6,0.7
205,P8_D0_G4_M6_R2_T1.csv,0.6938775510204082,,0.3179522518963755,136.0,P8,D0,M6,R2,D0_M6,0.7
206,P8_D0_G4_M6_R2_T1.csv,0.7142857142857143,,0.353512701121628,140.0,P8,D0,M6,R2,D0_M6,0.8
207,P8_D0_G4_M6_R2_T1.csv,0.7346938775510204,,0.1631597082099821,144.0,P8,D0,M6,R2,D0_M6,0.8
208,P8_D0_G4_M6_R2_T1.csv,0.7551020408163265,,0.121323885592038,148.0,P8,D0,M6,R2,D0_M6,0.8
209,P8_D0_G4_M6_R2_T1.csv,0.7755102040816326,,0.3116768785036838,152.0,P8,D0,M6,R2,D0_M6,0.8
210,P8_D0_G4_M6_R2_T1.csv,0.7959183673469388,,0.1150485121993464,156.0,P8,D0,M6,R2,D0_M6,0.8
211,P8_D0_G4_M6_R2_T1.csv,0.8163265306122449,,0.1275992589847296,160.0,P8,D0,M6,R2,D0_M6,0.9
212,P8_D0_G4_M6_R2_T1.csv,0.8367346938775511,,0.4518268842737967,164.0,P8,D0,M6,R2,D0_M6,0.9
213,P8_D0_G4_M6_R2_T1.csv,0.8571428571428571,,0.2510149357076648,168.0,P8,D0,M6,R2,D0_M6,0.9
214,P8_D0_G4_M6_R2_T1.csv,0.8775510204081632,,0.1757104549953654,172.0,P8,D0,M6,R2,D0_M6,0.9
215,P8_D0_G4_M6_R2_T1.csv,0.8979591836734694,,0.2719328470166369,176.0,P8,D0,M6,R2,D0_M6,0.9
216,P8_D0_G4_M6_R2_T1.csv,0.9183673469387755,,0.1275992589847296,180.0,P8,D0,M6,R2,D0_M6,1.0
217,P8_D0_G4_M6_R2_T1.csv,0.9387755102040817,,0.1840776195189542,184.0,P8,D0,M6,R2,D0_M6,1.0
218,P8_D0_G4_M6_R2_T1.csv,0.9591836734693877,,0.2698410558857397,188.0,P8,D0,M6,R2,D0_M6,1.0
219,P8_D0_G4_M6_R2_T1.csv,0.9795918367346939,,0.0313768669634581,192.0,P8,D0,M6,R2,D0_M6,1.0
220,P8_D0_G4_M6_R2_T1.csv,1.0,,0.1296910501156268,196.0,P8,D0,M6,R2,D0_M6,1.0
221,P5_D0_G3_M6_R2_T1.csv,1442.6038254310345,,0.1531191107816755,182141.0,P5,D0,M6,R2,D0_M6,1.0
222,P5_D0_G3_M6_R2_T1.csv,0.0,,0.0041835822617944,0.0,P5,D0,M6,R2,D0_M6,0.1
223,P5_D0_G3_M6_R2_T1.csv,0.03448275862068966,,0.0041835822617944,4.35374149659864,P5,D0,M6,R2,D0_M6,0.1
224,P5_D0_G3_M6_R2_T1.csv,0.06896551724137932,,0.0041835822617944,8.70748299319728,P5,D0,M6,R2,D0_M6,0.1
225,P5_D0_G3_M6_R2_T1.csv,0.10344827586206898,,0.0041835822617944,13.06122448979592,P5,D0,M6,R2,D0_M6,0.2
226,P5_D0_G3_M6_R2_T1.csv,0.13793103448275865,,0.0041835822617944,17.41496598639456,P5,D0,M6,R2,D0_M6,0.2
227,P5_D0_G3_M6_R2_T1.csv,0.1724137931034483,,0.0188261201780748,21.7687074829932,P5,D0,M6,R2,D0_M6,0.2
228,P5_D0_G3_M6_R2_T1.csv,0.20689655172413796,,0.0083671645235888,26.12244897959184,P5,D0,M6,R2,D0_M6,0.3
229,P5_D0_G3_M6_R2_T1.csv,0.24137931034482757,,0.1234156767229352,30.476190476190474,P5,D0,M6,R2,D0_M6,0.3
230,P5_D0_G3_M6_R2_T1.csv,0.2758620689655173,,0.1631597082099821,34.82993197278912,P5,D0,M6,R2,D0_M6,0.3
231,P5_D0_G3_M6_R2_T1.csv,0.31034482758620696,,0.3451455365980392,39.18367346938776,P5,D0,M6,R2,D0_M6,0.4
232,P5_D0_G3_M6_R2_T1.csv,0.3448275862068965,,0.1882612017807486,43.53741496598639,P5,D0,M6,R2,D0_M6,0.4
233,P5_D0_G3_M6_R2_T1.csv,0.37931034482758624,,0.0522947782724301,47.89115646258504,P5,D0,M6,R2,D0_M6,0.4
234,P5_D0_G3_M6_R2_T1.csv,0.4137931034482759,,0.5564164408186572,52.24489795918368,P5,D0,M6,R2,D0_M6,0.5
235,P5_D0_G3_M6_R2_T1.csv,0.4482758620689655,,0.6547306239708258,56.59863945578231,P5,D0,M6,R2,D0_M6,0.5
236,P5_D0_G3_M6_R2_T1.csv,0.48275862068965514,,0.4685612133209744,60.95238095238095,P5,D0,M6,R2,D0_M6,0.5
237,P5_D0_G3_M6_R2_T1.csv,0.5172413793103449,,0.0292850758325609,65.3061224489796,P5,D0,M6,R2,D0_M6,0.6
238,P5_D0_G3_M6_R2_T1.csv,0.5517241379310346,,0.071120898450505,69.65986394557824,P5,D0,M6,R2,D0_M6,0.6
239,P5_D0_G3_M6_R2_T1.csv,0.5862068965517241,,0.1234156767229352,74.01360544217687,P5,D0,M6,R2,D0_M6,0.6
240,P5_D0_G3_M6_R2_T1.csv,0.6206896551724138,,0.0167343290471776,78.36734693877551,P5,D0,M6,R2,D0_M6,0.7
241,P5_D0_G3_M6_R2_T1.csv,0.6551724137931035,,0.0334686580943553,82.72108843537416,P5,D0,M6,R2,D0_M6,0.7
242,P5_D0_G3_M6_R2_T1.csv,0.689655172413793,,0.0188261201780748,87.07482993197279,P5,D0,M6,R2,D0_M6,0.7
243,P5_D0_G3_M6_R2_T1.csv,0.7241379310344829,,0.1296910501156268,91.42857142857144,P5,D0,M6,R2,D0_M6,0.8
244,P5_D0_G3_M6_R2_T1.csv,0.7586206896551725,,0.0648455250578134,95.78231292517007,P5,D0,M6,R2,D0_M6,0.8
245,P5_D0_G3_M6_R2_T1.csv,0.7931034482758621,,0.0188261201780748,100.1360544217687,P5,D0,M6,R2,D0_M6,0.8
246,P5_D0_G3_M6_R2_T1.csv,0.8275862068965518,,0.0627537339269162,104.48979591836736,P5,D0,M6,R2,D0_M6,0.9
247,P5_D0_G3_M6_R2_T1.csv,0.8620689655172413,,0.081579854104991,108.84353741496598,P5,D0,M6,R2,D0_M6,0.9
248,P5_D0_G3_M6_R2_T1.csv,0.896551724137931,,0.0083671645235888,113.19727891156462,P5,D0,M6,R2,D0_M6,0.9
249,P5_D0_G3_M6_R2_T1.csv,0.9310344827586209,,0.0753044807122994,117.55102040816328,P5,D0,M6,R2,D0_M6,1.0
250,P5_D0_G3_M6_R2_T1.csv,0.9655172413793103,,0.656822415101723,121.9047619047619,P5,D0,M6,R2,D0_M6,1.0
251,P5_D0_G3_M6_R2_T1.csv,1.0,,0.6024358456983957,126.25850340136054,P5,D0,M6,R2,D0_M6,1.0
252,P9_D6_G4_M6_R1_T2.csv,1568.5714285714287,,0.1920119996706333,175680.0,P9,D6,M6,R1,D6_M6,1.0
253,P9_D6_G4_M6_R1_T2.csv,0.0,,0.0251014935707664,0.0,P9,D6,M6,R1,D6_M6,0.1
254,P9_D6_G4_M6_R1_T2.csv,0.03571428571428571,,0.060661942796019,4.0,P9,D6,M6,R1,D6_M6,0.1
255,P9_D6_G4_M6_R1_T2.csv,0.07142857142857142,,0.0502029871415329,8.0,P9,D6,M6,R1,D6_M6,0.1
256,P9_D6_G4_M6_R1_T2.csv,0.10714285714285714,,0.0376522403561497,12.0,P9,D6,M6,R1,D6_M6,0.2
257,P9_D6_G4_M6_R1_T2.csv,0.14285714285714285,,0.0522947782724301,16.0,P9,D6,M6,R1,D6_M6,0.2
258,P9_D6_G4_M6_R1_T2.csv,0.17857142857142858,,0.0041835822617944,20.0,P9,D6,M6,R1,D6_M6,0.2
259,P9_D6_G4_M6_R1_T2.csv,0.21428571428571427,,0.0041835822617944,24.0,P9,D6,M6,R1,D6_M6,0.3
260,P9_D6_G4_M6_R1_T2.csv,0.25,,0.0041835822617944,28.0,P9,D6,M6,R1,D6_M6,0.3
261,P9_D6_G4_M6_R1_T2.csv,0.2857142857142857,,0.0522947782724301,32.0,P9,D6,M6,R1,D6_M6,0.3
262,P9_D6_G4_M6_R1_T2.csv,0.32142857142857145,,0.2112709042206179,36.0,P9,D6,M6,R1,D6_M6,0.4
263,P9_D6_G4_M6_R1_T2.csv,0.35714285714285715,,0.1338746323774212,40.0,P9,D6,M6,R1,D6_M6,0.4
264,P9_D6_G4_M6_R1_T2.csv,0.39285714285714285,,0.1171403033302436,44.0,P9,D6,M6,R1,D6_M6,0.4
265,P9_D6_G4_M6_R1_T2.csv,0.42857142857142855,,0.3284112075508615,48.0,P9,D6,M6,R1,D6_M6,0.5
266,P9_D6_G4_M6_R1_T2.csv,0.4642857142857143,,0.3158604607654783,52.0,P9,D6,M6,R1,D6_M6,0.5
267,P9_D6_G4_M6_R1_T2.csv,0.5,,0.0983141831521687,56.0,P9,D6,M6,R1,D6_M6,0.5
268,P9_D6_G4_M6_R1_T2.csv,0.5357142857142857,,0.2112709042206179,60.0,P9,D6,M6,R1,D6_M6,0.6
269,P9_D6_G4_M6_R1_T2.csv,0.5714285714285714,,0.2447395623149732,64.0,P9,D6,M6,R1,D6_M6,0.6
270,P9_D6_G4_M6_R1_T2.csv,0.6071428571428571,,0.3974403148704694,68.0,P9,D6,M6,R1,D6_M6,0.7
271,P9_D6_G4_M6_R1_T2.csv,0.6428571428571429,,0.1129567210684491,72.0,P9,D6,M6,R1,D6_M6,0.7
272,P9_D6_G4_M6_R1_T2.csv,0.6785714285714286,,0.1903529929116458,76.0,P9,D6,M6,R1,D6_M6,0.7
273,P9_D6_G4_M6_R1_T2.csv,0.7142857142857143,,0.4518268842737967,80.0,P9,D6,M6,R1,D6_M6,0.8
274,P9_D6_G4_M6_R1_T2.csv,0.75,,0.2259134421368983,84.0,P9,D6,M6,R1,D6_M6,0.8
275,P9_D6_G4_M6_R1_T2.csv,0.7857142857142857,,0.2217298598751039,88.0,P9,D6,M6,R1,D6_M6,0.8
276,P9_D6_G4_M6_R1_T2.csv,0.8214285714285714,,0.1004059742830659,92.0,P9,D6,M6,R1,D6_M6,0.9
277,P9_D6_G4_M6_R1_T2.csv,0.8571428571428571,,0.3284112075508615,96.0,P9,D6,M6,R1,D6_M6,0.9
278,P9_D6_G4_M6_R1_T2.csv,0.8928571428571429,,0.3388701632053476,100.0,P9,D6,M6,R1,D6_M6,0.9
279,P9_D6_G4_M6_R1_T2.csv,0.9285714285714286,,0.5710589787349375,104.0,P9,D6,M6,R1,D6_M6,1.0
280,P9_D6_G4_M6_R1_T2.csv,0.9642857142857143,,0.4330007640957218,108.0,P9,D6,M6,R1,D6_M6,1.0
281,P9_D6_G4_M6_R1_T2.csv,1.0,,0.2447395623149732,112.0,P9,D6,M6,R1,D6_M6,1.0
282,P7_D5_G1_M5_R2_T1.csv,1450.9834590517241,,0.2128746107543057,183199.0,P7,D5,M5,R2,D5_M5,1.0
283,P7_D5_G1_M5_R2_T1.csv,0.0,,0.0041835822617944,0.0,P7,D5,M5,R2,D5_M5,0.1
284,P7_D5_G1_M5_R2_T1.csv,0.03448275862068966,,0.1192320944611408,4.35374149659864,P7,D5,M5,R2,D5_M5,0.1
285,P7_D5_G1_M5_R2_T1.csv,0.06896551724137932,,0.0773962718431966,8.70748299319728,P7,D5,M5,R2,D5_M5,0.1
286,P7_D5_G1_M5_R2_T1.csv,0.10344827586206898,,0.0355604492252525,13.06122448979592,P7,D5,M5,R2,D5_M5,0.2
287,P7_D5_G1_M5_R2_T1.csv,0.13793103448275865,,0.1464253791628045,17.41496598639456,P7,D5,M5,R2,D5_M5,0.2
288,P7_D5_G1_M5_R2_T1.csv,0.1724137931034483,,0.4058074793940582,21.7687074829932,P7,D5,M5,R2,D5_M5,0.2
289,P7_D5_G1_M5_R2_T1.csv,0.20689655172413796,,0.2886671760638146,26.12244897959184,P7,D5,M5,R2,D5_M5,0.3
290,P7_D5_G1_M5_R2_T1.csv,0.24137931034482757,,0.3765224035614972,30.476190476190474,P7,D5,M5,R2,D5_M5,0.3
291,P7_D5_G1_M5_R2_T1.csv,0.2758620689655173,,0.3890731503468805,34.82993197278912,P7,D5,M5,R2,D5_M5,0.3
292,P7_D5_G1_M5_R2_T1.csv,0.31034482758620696,,0.3325947898126559,39.18367346938776,P7,D5,M5,R2,D5_M5,0.4
293,P7_D5_G1_M5_R2_T1.csv,0.3448275862068965,,0.1987201574352347,43.53741496598639,P7,D5,M5,R2,D5_M5,0.4
294,P7_D5_G1_M5_R2_T1.csv,0.37931034482758624,,0.5145806182007129,47.89115646258504,P7,D5,M5,R2,D5_M5,0.4
295,P7_D5_G1_M5_R2_T1.csv,0.4137931034482759,,0.2029037396970291,52.24489795918368,P7,D5,M5,R2,D5_M5,0.5
296,P7_D5_G1_M5_R2_T1.csv,0.4482758620689655,,0.363971656776114,56.59863945578231,P7,D5,M5,R2,D5_M5,0.5
297,P7_D5_G1_M5_R2_T1.csv,0.48275862068965514,,0.2196380687442067,60.95238095238095,P7,D5,M5,R2,D5_M5,0.5
298,P7_D5_G1_M5_R2_T1.csv,0.5172413793103449,,0.3200440430272727,65.3061224489796,P7,D5,M5,R2,D5_M5,0.6
299,P7_D5_G1_M5_R2_T1.csv,0.5517241379310346,,0.2133626953515151,69.65986394557824,P7,D5,M5,R2,D5_M5,0.6
300,P7_D5_G1_M5_R2_T1.csv,0.5862068965517241,,0.1464253791628045,74.01360544217687,P7,D5,M5,R2,D5_M5,0.6
301,P7_D5_G1_M5_R2_T1.csv,0.6206896551724138,,0.3660634479070112,78.36734693877551,P7,D5,M5,R2,D5_M5,0.7
302,P7_D5_G1_M5_R2_T1.csv,0.6551724137931035,,0.3744306124306,82.72108843537416,P7,D5,M5,R2,D5_M5,0.7
303,P7_D5_G1_M5_R2_T1.csv,0.689655172413793,,0.2091791130897207,87.07482993197279,P7,D5,M5,R2,D5_M5,0.7
304,P7_D5_G1_M5_R2_T1.csv,0.7241379310344829,,0.0041835822617944,91.42857142857144,P7,D5,M5,R2,D5_M5,0.8
305,P7_D5_G1_M5_R2_T1.csv,0.7586206896551725,,0.0522947782724301,95.78231292517007,P7,D5,M5,R2,D5_M5,0.8
306,P7_D5_G1_M5_R2_T1.csv,0.7931034482758621,,0.0732126895814022,100.1360544217687,P7,D5,M5,R2,D5_M5,0.8
307,P7_D5_G1_M5_R2_T1.csv,0.8275862068965518,,0.1192320944611408,104.48979591836736,P7,D5,M5,R2,D5_M5,0.9
308,P7_D5_G1_M5_R2_T1.csv,0.8620689655172413,,0.0983141831521687,108.84353741496598,P7,D5,M5,R2,D5_M5,0.9
309,P7_D5_G1_M5_R2_T1.csv,0.896551724137931,,0.1150485121993464,113.19727891156462,P7,D5,M5,R2,D5_M5,0.9
310,P7_D5_G1_M5_R2_T1.csv,0.9310344827586209,,0.2300970243986928,117.55102040816328,P7,D5,M5,R2,D5_M5,1.0
311,P7_D5_G1_M5_R2_T1.csv,0.9655172413793103,,0.2175462776133095,121.9047619047619,P7,D5,M5,R2,D5_M5,1.0
312,P7_D5_G1_M5_R2_T1.csv,1.0,,0.1715268727335709,126.25850340136054,P7,D5,M5,R2,D5_M5,1.0
313,P4_D1_G2_M6_R1_T1.csv,1404.3266015625,,0.1745999979752594,489126.0,P4,D1,M6,R1,D1_M6,1.0
314,P4_D1_G2_M6_R1_T1.csv,0.0,,0.010458955654486,0.0,P4,D1,M6,R1,D1_M6,0.1
315,P4_D1_G2_M6_R1_T1.csv,0.0125,,0.0041835822617944,4.35374149659864,P4,D1,M6,R1,D1_M6,0.1
316,P4_D1_G2_M6_R1_T1.csv,0.025,,0.0041835822617944,8.70748299319728,P4,D1,M6,R1,D1_M6,0.1
317,P4_D1_G2_M6_R1_T1.csv,0.037500000000000006,,0.0188261201780748,13.06122448979592,P4,D1,M6,R1,D1_M6,0.1
318,P4_D1_G2_M6_R1_T1.csv,0.05,,0.0041835822617944,17.41496598639456,P4,D1,M6,R1,D1_M6,0.1
319,P4_D1_G2_M6_R1_T1.csv,0.06250000000000001,,0.0041835822617944,21.7687074829932,P4,D1,M6,R1,D1_M6,0.1
320,P4_D1_G2_M6_R1_T1.csv,0.07500000000000001,,0.0564783605342245,26.12244897959184,P4,D1,M6,R1,D1_M6,0.1
321,P4_D1_G2_M6_R1_T1.csv,0.0875,,0.020917911308972,30.476190476190474,P4,D1,M6,R1,D1_M6,0.1
322,P4_D1_G2_M6_R1_T1.csv,0.1,,0.0125507467853832,34.82993197278912,P4,D1,M6,R1,D1_M6,0.1
323,P4_D1_G2_M6_R1_T1.csv,0.11250000000000003,,0.0041835822617944,39.18367346938776,P4,D1,M6,R1,D1_M6,0.2
324,P4_D1_G2_M6_R1_T1.csv,0.125,,0.0062753733926916,43.53741496598639,P4,D1,M6,R1,D1_M6,0.2
325,P4_D1_G2_M6_R1_T1.csv,0.1375,,0.0083671645235888,47.89115646258504,P4,D1,M6,R1,D1_M6,0.2
326,P4_D1_G2_M6_R1_T1.csv,0.15000000000000002,,0.0041835822617944,52.24489795918368,P4,D1,M6,R1,D1_M6,0.2
327,P4_D1_G2_M6_R1_T1.csv,0.1625,,0.0041835822617944,56.59863945578231,P4,D1,M6,R1,D1_M6,0.2
328,P4_D1_G2_M6_R1_T1.csv,0.175,,0.0041835822617944,60.95238095238095,P4,D1,M6,R1,D1_M6,0.2
329,P4_D1_G2_M6_R1_T1.csv,0.1875,,0.0146425379162804,65.3061224489796,P4,D1,M6,R1,D1_M6,0.2
330,P4_D1_G2_M6_R1_T1.csv,0.2,,0.0397440314870469,69.65986394557824,P4,D1,M6,R1,D1_M6,0.2
331,P4_D1_G2_M6_R1_T1.csv,0.2125,,0.0041835822617944,74.01360544217687,P4,D1,M6,R1,D1_M6,0.3
332,P4_D1_G2_M6_R1_T1.csv,0.225,,0.0376522403561497,78.36734693877551,P4,D1,M6,R1,D1_M6,0.3
333,P4_D1_G2_M6_R1_T1.csv,0.23750000000000002,,0.0230097024398692,82.72108843537416,P4,D1,M6,R1,D1_M6,0.3
334,P4_D1_G2_M6_R1_T1.csv,0.25,,0.0041835822617944,87.07482993197279,P4,D1,M6,R1,D1_M6,0.3
335,P4_D1_G2_M6_R1_T1.csv,0.26250000000000007,,0.0041835822617944,91.42857142857144,P4,D1,M6,R1,D1_M6,0.3
336,P4_D1_G2_M6_R1_T1.csv,0.275,,0.020917911308972,95.78231292517007,P4,D1,M6,R1,D1_M6,0.3
337,P4_D1_G2_M6_R1_T1.csv,0.2875,,0.1171403033302436,100.1360544217687,P4,D1,M6,R1,D1_M6,0.3
338,P4_D1_G2_M6_R1_T1.csv,0.30000000000000004,,0.1150485121993464,104.48979591836736,P4,D1,M6,R1,D1_M6,0.4
339,P4_D1_G2_M6_R1_T1.csv,0.3125,,0.1129567210684491,108.84353741496598,P4,D1,M6,R1,D1_M6,0.4
340,P4_D1_G2_M6_R1_T1.csv,0.325,,0.0041835822617944,113.19727891156462,P4,D1,M6,R1,D1_M6,0.4
341,P4_D1_G2_M6_R1_T1.csv,0.3375000000000001,,0.0041835822617944,117.55102040816328,P4,D1,M6,R1,D1_M6,0.4
342,P4_D1_G2_M6_R1_T1.csv,0.35,,0.2489231445767676,121.9047619047619,P4,D1,M6,R1,D1_M6,0.4
343,P4_D1_G2_M6_R1_T1.csv,0.3625,,0.2698410558857397,126.25850340136054,P4,D1,M6,R1,D1_M6,0.4
344,P4_D1_G2_M6_R1_T1.csv,0.375,,0.0313768669634581,130.6122448979592,P4,D1,M6,R1,D1_M6,0.4
345,P4_D1_G2_M6_R1_T1.csv,0.3875,,0.0041835822617944,134.96598639455783,P4,D1,M6,R1,D1_M6,0.4
346,P4_D1_G2_M6_R1_T1.csv,0.4,,0.1527007525554961,139.31972789115648,P4,D1,M6,R1,D1_M6,0.4
347,P4_D1_G2_M6_R1_T1.csv,0.4125,,0.1715268727335709,143.6734693877551,P4,D1,M6,R1,D1_M6,0.5
348,P4_D1_G2_M6_R1_T1.csv,0.425,,0.313768669634581,148.02721088435374,P4,D1,M6,R1,D1_M6,0.5
349,P4_D1_G2_M6_R1_T1.csv,0.4375,,0.5564164408186572,152.38095238095238,P4,D1,M6,R1,D1_M6,0.5
350,P4_D1_G2_M6_R1_T1.csv,0.45,,0.3597880745143196,156.73469387755102,P4,D1,M6,R1,D1_M6,0.5
351,P4_D1_G2_M6_R1_T1.csv,0.4625,,0.1861694106498514,161.08843537414967,P4,D1,M6,R1,D1_M6,0.5
352,P4_D1_G2_M6_R1_T1.csv,0.47500000000000003,,0.14224179690101,165.4421768707483,P4,D1,M6,R1,D1_M6,0.5
353,P4_D1_G2_M6_R1_T1.csv,0.4875,,0.303309713980095,169.79591836734693,P4,D1,M6,R1,D1_M6,0.5
354,P4_D1_G2_M6_R1_T1.csv,0.5,,0.0669373161887106,174.14965986394557,P4,D1,M6,R1,D1_M6,0.5
355,P4_D1_G2_M6_R1_T1.csv,0.5125000000000001,,0.242647771184076,178.50340136054422,P4,D1,M6,R1,D1_M6,0.6
356,P4_D1_G2_M6_R1_T1.csv,0.5250000000000001,,0.6170783836146762,182.8571428571429,P4,D1,M6,R1,D1_M6,0.6
357,P4_D1_G2_M6_R1_T1.csv,0.5375000000000001,,0.3953485237395722,187.2108843537415,P4,D1,M6,R1,D1_M6,0.6
358,P4_D1_G2_M6_R1_T1.csv,0.5499999999999999,,0.1715268727335709,191.56462585034012,P4,D1,M6,R1,D1_M6,0.6
359,P4_D1_G2_M6_R1_T1.csv,0.5625000000000001,,0.2782082204093286,195.9183673469388,P4,D1,M6,R1,D1_M6,0.6
360,P4_D1_G2_M6_R1_T1.csv,0.575,,0.3305029986817587,200.2721088435374,P4,D1,M6,R1,D1_M6,0.6
361,P4_D1_G2_M6_R1_T1.csv,0.5874999999999999,,0.3242276252890671,204.62585034013603,P4,D1,M6,R1,D1_M6,0.6
362,P4_D1_G2_M6_R1_T1.csv,0.6,,0.0334686580943553,208.9795918367347,P4,D1,M6,R1,D1_M6,0.6
363,P4_D1_G2_M6_R1_T1.csv,0.6124999999999999,,0.0899470186285799,213.33333333333331,P4,D1,M6,R1,D1_M6,0.7
364,P4_D1_G2_M6_R1_T1.csv,0.6250000000000001,,0.2029037396970291,217.687074829932,P4,D1,M6,R1,D1_M6,0.7
365,P4_D1_G2_M6_R1_T1.csv,0.6375,,0.2635656824930481,222.0408163265306,P4,D1,M6,R1,D1_M6,0.7
366,P4_D1_G2_M6_R1_T1.csv,0.65,,0.3346865809435531,226.39455782312925,P4,D1,M6,R1,D1_M6,0.7
367,P4_D1_G2_M6_R1_T1.csv,0.6625,,0.1987201574352347,230.7482993197279,P4,D1,M6,R1,D1_M6,0.7
368,P4_D1_G2_M6_R1_T1.csv,0.6749999999999999,,0.2300970243986928,235.1020408163265,P4,D1,M6,R1,D1_M6,0.7
369,P4_D1_G2_M6_R1_T1.csv,0.6875000000000001,,0.6379962949236482,239.4557823129252,P4,D1,M6,R1,D1_M6,0.7
370,P4_D1_G2_M6_R1_T1.csv,0.7,,0.3493291188598336,243.8095238095238,P4,D1,M6,R1,D1_M6,0.7
371,P4_D1_G2_M6_R1_T1.csv,0.7125,,0.0041835822617944,248.16326530612244,P4,D1,M6,R1,D1_M6,0.8
372,P4_D1_G2_M6_R1_T1.csv,0.725,,0.0041835822617944,252.51700680272108,P4,D1,M6,R1,D1_M6,0.8
373,P4_D1_G2_M6_R1_T1.csv,0.7374999999999999,,0.131782841246524,256.8707482993197,P4,D1,M6,R1,D1_M6,0.8
374,P4_D1_G2_M6_R1_T1.csv,0.75,,0.5271313649860963,261.2244897959184,P4,D1,M6,R1,D1_M6,0.8
375,P4_D1_G2_M6_R1_T1.csv,0.7625,,0.6735567441489007,265.578231292517,P4,D1,M6,R1,D1_M6,0.8
376,P4_D1_G2_M6_R1_T1.csv,0.775,,0.4162664350485442,269.93197278911566,P4,D1,M6,R1,D1_M6,0.8
377,P4_D1_G2_M6_R1_T1.csv,0.7875,,0.2070873219588235,274.2857142857143,P4,D1,M6,R1,D1_M6,0.8
378,P4_D1_G2_M6_R1_T1.csv,0.7999999999999999,,0.3095850873727866,278.6394557823129,P4,D1,M6,R1,D1_M6,0.8
379,P4_D1_G2_M6_R1_T1.csv,0.8125000000000002,,0.0648455250578134,282.9931972789116,P4,D1,M6,R1,D1_M6,0.9
380,P4_D1_G2_M6_R1_T1.csv,0.825,,0.0041835822617944,287.3469387755102,P4,D1,M6,R1,D1_M6,0.9
381,P4_D1_G2_M6_R1_T1.csv,0.8375,,0.0146425379162804,291.70068027210885,P4,D1,M6,R1,D1_M6,0.9
382,P4_D1_G2_M6_R1_T1.csv,0.85,,0.1861694106498514,296.05442176870747,P4,D1,M6,R1,D1_M6,0.9
383,P4_D1_G2_M6_R1_T1.csv,0.8625,,0.8199821233117053,300.40816326530614,P4,D1,M6,R1,D1_M6,0.9
384,P4_D1_G2_M6_R1_T1.csv,0.8750000000000002,,0.0271932847016636,304.7619047619048,P4,D1,M6,R1,D1_M6,0.9
385,P4_D1_G2_M6_R1_T1.csv,0.8875,,0.0041835822617944,309.1156462585034,P4,D1,M6,R1,D1_M6,0.9
386,P4_D1_G2_M6_R1_T1.csv,0.9,,0.0167343290471776,313.46938775510205,P4,D1,M6,R1,D1_M6,0.9
387,P4_D1_G2_M6_R1_T1.csv,0.9125,,0.3430537454671419,317.82312925170066,P4,D1,M6,R1,D1_M6,1.0
388,P4_D1_G2_M6_R1_T1.csv,0.925,,0.4852955423681521,322.17687074829934,P4,D1,M6,R1,D1_M6,1.0
389,P4_D1_G2_M6_R1_T1.csv,0.9375,,0.2614738913621509,326.53061224489795,P4,D1,M6,R1,D1_M6,1.0
390,P4_D1_G2_M6_R1_T1.csv,0.9500000000000001,,0.0230097024398692,330.8843537414966,P4,D1,M6,R1,D1_M6,1.0
391,P4_D1_G2_M6_R1_T1.csv,0.9625,,0.0376522403561497,335.23809523809524,P4,D1,M6,R1,D1_M6,1.0
392,P4_D1_G2_M6_R1_T1.csv,0.975,,0.3953485237395722,339.59183673469386,P4,D1,M6,R1,D1_M6,1.0
393,P4_D1_G2_M6_R1_T1.csv,0.9875,,0.4183582261794414,343.94557823129253,P4,D1,M6,R1,D1_M6,1.0
394,P4_D1_G2_M6_R1_T1.csv,1.0,,0.5898850989130124,348.29931972789115,P4,D1,M6,R1,D1_M6,1.0
395,P5_D1_G3_M1_R2_T1.csv,1448.191466346154,,0.1354957705038665,245897.0,P5,D1,M1,R2,D1_M1,1.0
396,P5_D1_G3_M1_R2_T1.csv,0.0,,0.0041835822617944,0.0,P5,D1,M1,R2,D1_M1,0.1
397,P5_D1_G3_M1_R2_T1.csv,0.025641025641025644,,0.0041835822617944,4.35374149659864,P5,D1,M1,R2,D1_M1,0.1
398,P5_D1_G3_M1_R2_T1.csv,0.05128205128205129,,0.0041835822617944,8.70748299319728,P5,D1,M1,R2,D1_M1,0.1
399,P5_D1_G3_M1_R2_T1.csv,0.07692307692307694,,0.0041835822617944,13.06122448979592,P5,D1,M1,R2,D1_M1,0.1
400,P5_D1_G3_M1_R2_T1.csv,0.10256410256410257,,0.0041835822617944,17.41496598639456,P5,D1,M1,R2,D1_M1,0.2
401,P5_D1_G3_M1_R2_T1.csv,0.12820512820512822,,0.0125507467853832,21.7687074829932,P5,D1,M1,R2,D1_M1,0.2
