,Name,t_%,var,y_var,t_0,Participant,Dance_mode,Music_mode,Palo,Condition,Assigned_%
126,P3_D5_G1_M5_R1_T1.csv,0.42857142857142866,,21.58129902245315,104.48979591836736,P3,D5,M5,R1,D5_M5,0.5
127,P3_D5_G1_M5_R1_T1.csv,0.4464285714285714,,21.001638294853688,108.84353741496598,P3,D5,M5,R1,D5_M5,0.5
128,P3_D5_G1_M5_R1_T1.csv,0.4642857142857143,,23.494039852323976,113.19727891156462,P3,D5,M5,R1,D5_M5,0.5
129,P3_D5_G1_M5_R1_T1.csv,0.48214285714285726,,22.87838504807385,117.55102040816328,P3,D5,M5,R1,D5_M5,0.5
130,P3_D5_G1_M5_R1_T1.csv,0.5,,22.82606041214118,121.9047619047619,P3,D5,M5,R1,D5_M5,0.5
131,P3_D5_G1_M5_R1_T1.csv,0.5178571428571429,,23.287036760429057,126.25850340136054,P3,D5,M5,R1,D5_M5,0.6
132,P3_D5_G1_M5_R1_T1.csv,0.5357142857142858,,21.124267043494783,130.6122448979592,P3,D5,M5,R1,D5_M5,0.6
133,P3_D5_G1_M5_R1_T1.csv,0.5535714285714286,,12.17026769920502,134.96598639455783,P3,D5,M5,R1,D5_M5,0.6
134,P3_D5_G1_M5_R1_T1.csv,0.5714285714285715,,12.267105813302296,139.31972789115648,P3,D5,M5,R1,D5_M5,0.6
135,P3_D5_G1_M5_R1_T1.csv,0.5892857142857143,,10.250327056893276,143.6734693877551,P3,D5,M5,R1,D5_M5,0.6
136,P3_D5_G1_M5_R1_T1.csv,0.6071428571428572,,14.199683720560737,148.02721088435374,P3,D5,M5,R1,D5_M5,0.7
137,P3_D5_G1_M5_R1_T1.csv,0.625,,13.705907810491889,152.38095238095238,P3,D5,M5,R1,D5_M5,0.7
138,P3_D5_G1_M5_R1_T1.csv,0.6428571428571429,,13.89745329212074,156.73469387755102,P3,D5,M5,R1,D5_M5,0.7
139,P3_D5_G1_M5_R1_T1.csv,0.6607142857142858,,20.295372983951715,161.08843537414967,P3,D5,M5,R1,D5_M5,0.7
140,P3_D5_G1_M5_R1_T1.csv,0.6785714285714287,,23.55194454686269,165.4421768707483,P3,D5,M5,R1,D5_M5,0.7
141,P3_D5_G1_M5_R1_T1.csv,0.6964285714285714,,21.71355252828984,169.79591836734693,P3,D5,M5,R1,D5_M5,0.7
142,P3_D5_G1_M5_R1_T1.csv,0.7142857142857143,,18.47479611711311,174.14965986394557,P3,D5,M5,R1,D5_M5,0.8
143,P3_D5_G1_M5_R1_T1.csv,0.7321428571428572,,19.632357643111767,178.50340136054422,P3,D5,M5,R1,D5_M5,0.8
144,P3_D5_G1_M5_R1_T1.csv,0.7500000000000002,,19.55498345530632,182.8571428571429,P3,D5,M5,R1,D5_M5,0.8
145,P3_D5_G1_M5_R1_T1.csv,0.7678571428571429,,20.089679217090293,187.2108843537415,P3,D5,M5,R1,D5_M5,0.8
146,P3_D5_G1_M5_R1_T1.csv,0.7857142857142857,,18.0365702097746,191.56462585034012,P3,D5,M5,R1,D5_M5,0.8
147,P3_D5_G1_M5_R1_T1.csv,0.8035714285714287,,16.705916446684558,195.9183673469388,P3,D5,M5,R1,D5_M5,0.9
148,P3_D5_G1_M5_R1_T1.csv,0.8214285714285715,,16.819992599428854,200.2721088435374,P3,D5,M5,R1,D5_M5,0.9
149,P3_D5_G1_M5_R1_T1.csv,0.8392857142857142,,23.103237685235698,204.62585034013603,P3,D5,M5,R1,D5_M5,0.9
150,P3_D5_G1_M5_R1_T1.csv,0.8571428571428572,,21.847436469467983,208.9795918367347,P3,D5,M5,R1,D5_M5,0.9
151,P3_D5_G1_M5_R1_T1.csv,0.875,,21.93879589258462,213.33333333333331,P3,D5,M5,R1,D5_M5,0.9
152,P3_D5_G1_M5_R1_T1.csv,0.892857142857143,,22.3160695081404,217.687074829932,P3,D5,M5,R1,D5_M5,0.9
